,AQ_kurt,AQ_max,AQ_mean,AQ_median,AQ_min,AQ_skew,AQ_std,ClQ_kurt,ClQ_max,ClQ_mean,ClQ_median,ClQ_min,ClQ_skew,ClQ_std,DH12,HRF,NAQ_kurt,NAQ_max,NAQ_mean,NAQ_median,NAQ_min,NAQ_skew,NAQ_std,OQ1_kurt,OQ1_max,OQ1_mean,OQ1_median,OQ1_min,OQ1_skew,OQ1_std,OQ2_kurt,OQ2_max,OQ2_mean,OQ2_median,OQ2_min,OQ2_skew,OQ2_std,OQa_kurt,OQa_max,OQa_mean,OQa_median,OQa_min,OQa_skew,OQa_std,PSP,QOQ_kurt,QOQ_max,QOQ_mean,QOQ_median,QOQ_min,QOQ_skew,QOQ_std,SQ1_kurt,SQ1_max,SQ1_mean,SQ1_median,SQ1_min,SQ1_skew,SQ1_std,SQ2_kurt,SQ2_max,SQ2_mean,SQ2_median,SQ2_min,SQ2_skew,SQ2_std,,label
39,0,0.001504357,0.001385419,0.001372211,0.001292897,0.870773619,8.78E-05,2.847726931,0.587816773,0.542894131,0.531031663,0.521696427,1.706256536,0.030767974,19.20367374,-8.30933001,1.855802036,0.368355573,0.339232551,0.335998487,0.316577656,0.870773619,0.021493925,-0.796254483,1.001016619,0.998179147,0.997794453,0.996111065,0.774456306,0.002178934,3.393589746,0.952783099,0.948442129,0.950591795,0.939801827,-1.792843248,0.005860831,2.335442159,0.800947672,0.71020194,0.742372785,0.555114518,-1.48693947,0.108321764,2.100074641,2.174293001,0.518705572,0.491889511,0.501456997,0.445938478,-1.464333604,0.032190125,2.475781161,0.909369154,0.842726722,0.879298932,0.702939871,-1.625070387,0.096551026,2.82248267,0.821365688,0.751455848,0.792828536,0.598800631,-1.704753726,0.10458481,,1
40,-0.642585354,0.00191964,0.000829717,0.00082033,2.13E-05,-0.094483299,0.000325062,-0.015609322,0.929983585,0.409209599,0.446979905,0.071205225,-0.227216534,0.127512802,12.20515512,-9.407668475,-0.763316074,0.366089499,0.214318945,0.208842619,0.002581413,-0.120611171,0.083081385,2.229971421,1.00823072,0.864034289,0.963613794,0.132654611,-1.54651097,0.183684221,0.276384924,0.961079655,0.748658965,0.802209168,0.076413857,-0.893884265,0.201347325,0.17087478,0.86790392,0.586655878,0.628142313,0.004792614,-0.857275546,0.190281027,0.343236722,1.794839083,0.645714009,0.404610901,0.413708731,0.01334951,-1.002412772,0.103951518,18.91930124,6.132050665,1.22265648,1.09654229,0.073201028,3.041516218,0.549548554,4.018854511,2.757648737,0.877235403,0.86267862,0,1.340834506,0.366880175,,1
41,0.40990908,0.006127562,0.003643525,0.003536255,0.001556334,0.187852902,0.001030792,-0.312920057,0.691027489,0.448327233,0.45480553,0.202597457,-0.167923293,0.127062089,20.36404165,-8.596315582,0.40990908,0.377620735,0.224537984,0.217927339,0.095911559,0.187852902,0.063524178,5.699447056,1.001751232,0.917408774,0.969069032,0.488039077,-2.217213524,0.120245305,0.368372213,0.951617417,0.779284825,0.837612121,0.360515584,-1.089909155,0.164356211,0.284209913,0.769832461,0.562558325,0.574278123,0.242566014,-0.787857216,0.146337072,0.688388735,0.689385191,0.630397503,0.473632435,0.483904128,0.199554972,-0.871047356,0.110858968,1.800153613,2.798720989,1.175476793,1.138137897,0.445905461,1.084072732,0.53681404,-0.863756124,1.529057891,0.800423916,0.771750404,0.300986186,0.406351223,0.343123257,,1
42,,,,,,,,,,,,,,,24.40353334,-8.932894497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.73531942,,,,,,,,,,,,,,,,,,,,,,,1
43,,0.00044737,0.000234552,0.000209334,4.69E-05,0.554613124,0.000201398,,0.676409651,0.584097843,0.557913535,0.517970343,1.285557399,0.082401256,11.25923414,-6.916379417,,0.10482789,0.054960152,0.049051279,0.011001288,0.554613124,0.047191566,,1.001255628,0.999039755,0.998599841,0.997263794,0.928577067,0.002031952,,0.924038751,0.808654642,0.896084781,0.605840395,-1.683133937,0.176197532,,0.267135194,0.135373903,0.110346188,0.028640328,0.889613672,0.121201238,1.248656059,,0.186836178,0.135596809,0.144911631,0.075042618,-0.722014866,0.056475875,,0.933036594,0.732282911,0.78748808,0.476324058,-1.00517341,0.233307293,,0.656240067,0.383549829,0.324766403,0.169643017,1.004682182,0.248567477,,1
44,,0.003918269,0.003918269,0.003918269,0.003918269,,,,0.517449014,0.517449014,0.517449014,0.517449014,,,30.65181751,-10.1475492,,0.232514657,0.232514657,0.232514657,0.232514657,,,,0.992178373,0.992178373,0.992178373,0.992178373,,,,0.806737217,0.806737217,0.806737217,0.806737217,,,,0.630058988,0.630058988,0.630058988,0.630058988,,,6.905091186,,0.453906943,0.453906943,0.453906943,0.453906943,,,,0.917441808,0.917441808,0.917441808,0.917441808,,,,0.559066102,0.559066102,0.559066102,0.559066102,,,,1
45,-0.928446176,0.001479436,0.000888326,0.000942622,1.35E-06,-0.308808274,0.000352298,-0.182339866,0.73954543,0.40818614,0.465589777,0.045730747,-0.3096409,0.121704101,20.945737,-9.281580914,-0.928446176,0.333997603,0.200548528,0.212806524,0.000305342,-0.308808274,0.079534867,2.635179689,1.006609976,0.850933308,0.924914649,0.108920532,-1.277906652,0.173079776,1.901225,0.949717648,0.780524274,0.861624444,0.059840752,-1.133549221,0.175675732,0.489819973,0.82709175,0.582295831,0.592267781,0.000729377,-0.816036096,0.192095325,0.431344264,8.668977789,0.519318277,0.424428712,0.459062117,0.032587908,-2.764629971,0.097050677,11.37593665,3.274994237,1.174853156,1.142622372,0.077671093,2.323865038,0.413534449,2.588151825,2.01216829,0.969598416,0.986674475,0.019079295,-0.017817733,0.306589273,,1
46,3.25379421,0.001497812,0.001351091,0.001413841,0.001046778,-1.747909941,0.000178516,4.89711741,0.545765631,0.512992149,0.540599053,0.399357639,-2.208168167,0.063685137,23.45688263,-10.07742222,3.25379421,0.367864089,0.331829161,0.347240621,0.257089597,-1.747909941,0.043843666,4.86448722,1.006267346,0.977150073,1.001100768,0.8781404,-2.199468262,0.055533388,4.870679473,0.960217175,0.930513704,0.955050596,0.82915924,-2.201115478,0.056839893,4.696695792,0.86369963,0.788687092,0.831110317,0.576620407,-2.147658933,0.119489367,2.190210209,4.72638141,0.524368634,0.487251794,0.511663001,0.383418498,-2.154655323,0.058464808,4.95736144,1.19888219,0.920284017,0.851835964,0.843771922,2.224390681,0.155905562,4.956598053,1.076232327,0.827703287,0.766652368,0.759394729,2.224183661,0.139081275,,1
47,,,,,,,,,,,,,,,7.679846771,-10.11159178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.215872504,,,,,,,,,,,,,,,,,,,,,,,1
48,,0.000216188,0.000139845,0.000139845,6.35E-05,,0.000107966,,0.429161183,0.260415263,0.260415263,0.091669343,,0.238642769,18.94490706,-8.535161518,,0.049664862,0.032126499,0.032126499,0.014588136,,0.024802991,,0.631200225,0.407552529,0.407552529,0.183904833,,0.316285605,,0.587100585,0.360922156,0.360922156,0.134743726,,0.319864603,,0.117609769,0.080745555,0.080745555,0.043881341,,0.052133872,2.894772917,,0.083688613,0.078125104,0.078125104,0.072561595,,0.00786799,,1.006175967,0.738476283,0.738476283,0.470776598,,0.378584525,,0.469888634,0.418953739,0.418953739,0.368018844,,0.07203282,,1
49,-1.418361927,0.001588744,0.000944799,0.00103882,0.000224635,-0.270556174,0.000402953,-0.877996552,0.583908116,0.403936787,0.478478594,0.116298545,-0.798089814,0.144113757,17.36758195,-7.192715605,-1.4943578,0.375038456,0.230345116,0.253048874,0.05302739,-0.242858335,0.097693288,-0.167670617,1.007966986,0.878831771,0.974695919,0.430747286,-1.142685895,0.167982541,-1.127871077,0.963073308,0.758930399,0.845791257,0.270238031,-0.561484841,0.202103677,-0.921061705,1.066044629,0.660190619,0.690663715,0.133515331,-0.415723147,0.209520487,0.371456501,-1.231712541,0.635729637,0.418587443,0.412762782,0.251172011,0.079662523,0.091925577,0.702157474,3.955429577,1.441056397,1.016688781,0.578607242,1.449962993,0.818585744,1.942721065,3.083314358,1.035973209,0.855866501,0.233485168,1.613045406,0.556080243,,1
50,-0.324387085,0.001491444,0.00089598,0.00086429,0.000175686,-0.036229028,0.000275234,-1.466168796,0.603876512,0.362484456,0.295704389,0.050433305,0.070228993,0.152075433,2.932911062,-6.530572989,-0.32807633,0.356738585,0.214315116,0.206729534,0.042022425,-0.034767578,0.065818569,0.575020281,1.007448333,0.801015085,0.731225071,0.126139626,-0.631985269,0.179196402,-0.073283743,0.959697327,0.713163005,0.669473976,0.082364269,-0.429187458,0.191764223,-0.140443685,0.812373155,0.54541147,0.555287491,0.083365417,-0.462115513,0.156091669,0.214755943,13.3552965,0.545713572,0.406889701,0.402792361,0.068837567,-2.636784643,0.066388679,42.52247366,10.18151504,1.493139014,1.409042568,0.643647702,5.392128085,1.01436272,30.38420272,6.104373104,1.146526546,0.976380546,0.223950242,4.098750809,0.623273712,,1
51,-5.960228712,0.001448133,0.000772372,0.000787987,6.54E-05,-0.006767367,0.000777027,2.097510233,0.33304915,0.236153607,0.28158833,0.048388618,-1.530723251,0.130961342,15.49832914,-11.13823249,-5.805788349,0.16376097,0.093292087,0.097113121,0.015181135,-0.033549386,0.081206356,3.098098997,0.99669642,0.570050577,0.462218124,0.359069643,1.743405367,0.290955872,-1.617339607,0.572630715,0.371476074,0.381650884,0.149971812,-0.249449778,0.184477599,-4.826656774,0.360771863,0.180951184,0.161844871,0.039343131,0.204150444,0.164369208,1.294309253,-1.975607433,0.394840131,0.179749134,0.141715351,0.040725703,0.720586629,0.168877258,2.835903656,7.608486234,2.682873981,1.328665885,0.46567792,1.708798658,3.373291674,2.304521571,2.099320012,0.87947266,0.590813871,0.236942885,1.562066766,0.847494156,,1
52,3.470569611,0.002923944,0.000945496,0.000873064,0.000293404,1.04279476,0.000421384,1.010454441,0.58389596,0.469167256,0.5303632,0.133552895,-1.655228554,0.13759033,15.55017962,-13.00154007,-1.220251345,0.388921491,0.23438973,0.220450195,0.074085047,0.046964054,0.09351836,1.447873509,1.007778478,0.927567939,0.995520945,0.551874156,-1.825319708,0.152689812,1.246539527,0.960434387,0.868336577,0.940335618,0.497018319,-1.731586026,0.150138852,-0.381800735,0.921802751,0.638861603,0.673138159,0.16457426,-0.692785135,0.189577216,0.369338051,0.319229667,0.567923002,0.449749061,0.477045256,0.265736296,-1.185951564,0.074732451,2.989051605,3.413118263,1.161928546,0.889057181,0.702720144,2.062169735,0.662435091,3.253902346,3.072306682,1.013682805,0.773132045,0.513526259,2.102318538,0.585887184,,1
53,,,,,,,,,,,,,,,23.83797009,-11.35209959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24293525,,,,,,,,,,,,,,,,,,,,,,,1
54,-0.193970229,0.001389172,0.001158151,0.001242207,0.000759018,-1.064693286,0.000295494,-4.30557418,0.556918852,0.46731875,0.478136812,0.356082524,-0.265820394,0.098452827,20.62130725,-8.184866871,-0.193970229,0.318049572,0.265157559,0.284402146,0.173776372,-1.064693286,0.067652998,3.999270429,1.001008509,0.960990124,1.000176373,0.84259924,-1.999781421,0.078928694,3.25902334,0.956917178,0.871556904,0.914902175,0.699506088,-1.773542025,0.116962655,-5.511869119,0.864481305,0.606840656,0.60465374,0.353573841,0.012673901,0.263378611,2.383941034,-4.921984044,0.550753874,0.447083184,0.460280127,0.317018611,-0.186988248,0.119889553,-5.772952467,1.419976225,1.106471954,1.104703188,0.796505217,0.005543094,0.332284901,-0.614682073,1.316075525,0.901808957,0.816242999,0.658674303,0.983800374,0.310539622,,1
55,,0.001019838,0.001019838,0.001019838,0.001019838,,,,0.38531843,0.38531843,0.38531843,0.38531843,,,5.293030725,-2.758584948,,0.255414246,0.255414246,0.255414246,0.255414246,,,,0.823598722,0.823598722,0.823598722,0.823598722,,,,0.651417178,0.651417178,0.651417178,0.651417178,,,,0.448615576,0.448615576,0.448615576,0.448615576,,,0.922400898,,0.326905272,0.326905272,0.326905272,0.326905272,,,,1.137449595,1.137449595,1.137449595,1.137449595,,,,0.690594397,0.690594397,0.690594397,0.690594397,,,,1
56,,0.000252566,0.000252566,0.000252566,0.000252566,,,,0.099439911,0.099439911,0.099439911,0.099439911,,,11.75201412,-15.08824433,,0.059276099,0.059276099,0.059276099,0.059276099,,,,0.222383691,0.222383691,0.222383691,0.222383691,,,,0.172782288,0.172782288,0.172782288,0.172782288,,,,0.129226027,0.129226027,0.129226027,0.129226027,,,-0.93353019,,0.093825636,0.093825636,0.093825636,0.093825636,,,,1.236362532,1.236362532,1.236362532,1.236362532,,,,0.737554734,0.737554734,0.737554734,0.737554734,,,,1
57,-0.327379941,0.001519035,0.000602562,0.00042016,3.67E-05,0.971679793,0.000392389,-0.528428461,0.833074927,0.32567433,0.2305721,0.095749326,0.796104042,0.164636836,15.56431639,-8.434160109,-0.325926651,0.368237018,0.146159518,0.101853097,0.009422214,0.974975943,0.095028137,-0.398716605,1.007067732,0.751396695,0.655136027,0.196681476,0.297590385,0.175711911,0.495361766,0.959695049,0.664792414,0.600761344,0.143936807,0.164264629,0.159438394,-0.428836901,0.948273294,0.41025526,0.310564174,0.01523383,0.803534189,0.238458109,0.393258386,2.592340612,0.553367537,0.358861594,0.352266996,0.015882849,-1.199972516,0.109902474,-1.279555382,2.982797042,1.631168545,1.687744089,0.199766976,0.000221197,0.732960367,-1.458541292,2.680950175,1.34112825,1.436897512,0.108963805,0.012822894,0.720975811,,1
58,-1.463781928,0.001394505,0.000874711,0.000818058,0.000502776,0.357016948,0.000313184,-1.850520552,0.557197791,0.408646145,0.496439542,0.215619531,-0.253433273,0.138494877,14.66456056,-7.029547954,-1.463781928,0.35280273,0.221297646,0.206964587,0.127199707,0.357016948,0.079234043,-1.747511679,1.006663061,0.875799493,0.994355015,0.659590007,-0.506020159,0.151742898,-1.437716738,0.959226494,0.784719829,0.945068055,0.457641357,-0.505061105,0.191114539,-1.768886313,0.788154735,0.584346396,0.624873777,0.345935445,-0.077674187,0.162523186,0.473034641,-0.620569462,0.643212831,0.41754708,0.416947645,0.306653909,0.322213218,0.086939272,-0.904587071,2.497106691,1.300619585,1.019238005,0.794585512,0.686846195,0.512490669,-0.721130589,1.906677532,1.026016398,0.80428373,0.37122771,0.947892109,0.457975824,,1
59,,0.00129808,0.001128261,0.001155419,0.000931285,-0.646687494,0.000184899,,0.692973803,0.568559446,0.510859619,0.501844915,1.71844457,0.107840231,32.06539896,-10.25186125,,0.315198425,0.273963216,0.280557558,0.226133666,-0.646687494,0.044897069,,0.996497445,0.991201893,0.996497445,0.98061079,-1.732050808,0.009172165,,0.926778013,0.922670361,0.920616534,0.920616534,1.732050808,0.003557331,,0.827064543,0.689643052,0.64850144,0.593363171,1.343616997,0.122162011,4.60145749,,0.604468728,0.522967595,0.508447958,0.4559861,0.835458899,0.075298656,,0.954011608,0.780880646,0.950628722,0.43800161,-1.731797921,0.296946774,,0.846741862,0.659112018,0.802092984,0.328501207,-1.685071112,0.287186371,,1
60,3.82318017,0.002159184,0.000777585,0.000640661,0.000137605,1.819883276,0.000719728,0.167870826,0.734493132,0.339821676,0.338447593,0.050937305,0.593172425,0.245558747,14.81922258,-9.486709452,-0.321470356,0.261897298,0.120821454,0.107571488,0.031642849,0.729327019,0.088482754,-1.714717464,1.00219653,0.709525706,0.758475894,0.221054131,-0.476817333,0.332929389,0.887015029,0.863842063,0.470855479,0.437946155,0.165914133,0.670429382,0.23835745,-1.552435243,0.606214479,0.288643812,0.262602503,0.044716989,0.37546713,0.224111618,1.40460718,-1.276396818,0.949073425,0.450805701,0.360322639,0.050472892,0.537788682,0.34663175,-1.611267109,3.339729629,1.725293007,1.377108587,0.352212774,0.536357306,1.205185248,-1.133550658,2.257222456,0.840103206,0.345537327,0.160743422,1.052084907,0.921874955,,1
61,,,,,,,,,,,,,,,10.76259685,-13.04150908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.139456114,,,,,,,,,,,,,,,,,,,,,,,1
62,,,,,,,,,,,,,,,25.8242824,-12.21185743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.806212485,,,,,,,,,,,,,,,,,,,,,,,1
63,2.186789051,0.001377838,0.000793305,0.000789864,0.000399044,0.558841901,0.000146455,-0.664146573,0.710708463,0.370779499,0.401259696,0.079651154,0.052271721,0.136635364,12.52646678,-3.002183758,0.576056827,0.247498929,0.169859637,0.175936732,0.045087893,-0.895360659,0.041066503,0.983452914,1.006898411,0.872572375,0.972103211,0.305630596,-1.328338467,0.170180477,-0.906972644,0.963841308,0.708305552,0.716325878,0.242073878,-0.524773266,0.209701851,-0.165768034,0.823173839,0.576854196,0.605860597,0.214360482,-0.719254932,0.146433251,0.336464121,1.589457702,0.587521546,0.384917648,0.403726362,0.148814921,-1.249999603,0.085120831,31.44479844,8.973875696,1.587545883,1.384566652,0.247733882,4.199817123,0.871575354,5.073182829,3.881369084,1.010269061,0.90548006,0.172393785,1.617671322,0.489294436,,1
64,,,,,,,,,,,,,,,43.2955716,-11.86196156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.71680502,,,,,,,,,,,,,,,,,,,,,,,1
65,-0.413843529,0.000803031,0.00066398,0.000645175,0.00055701,0.62909304,7.45E-05,2.811511775,0.41131016,0.311736468,0.304596699,0.230350224,1.07954726,0.040695452,11.11499817,-2.348598072,-0.413843529,0.188225145,0.155632648,0.151224816,0.130559525,0.62909304,0.01747384,4.850009899,0.997047753,0.742187702,0.715774092,0.657217307,2.117955254,0.084071611,0.228899063,0.95309897,0.644368431,0.660661422,0.489139694,0.644524648,0.132090493,-0.24844333,0.577248608,0.465238362,0.463582533,0.388534868,0.727536693,0.055110303,0.683793717,1.940257957,0.577627856,0.378052645,0.349804744,0.274037491,1.34300112,0.074870115,11.07932769,2.809065924,1.410919092,1.334095566,0.847881236,2.89819319,0.394861966,5.487170336,2.60747896,1.087494194,1.137570587,0.637589329,1.962088526,0.484662132,,1
66,-1.371422873,0.001384861,0.000861653,0.001008279,7.88E-05,-0.446251154,0.00047528,1.434617,0.856520396,0.477062341,0.481733843,0.144109314,-0.209183346,0.155147561,23.86823793,-10.79291737,-1.371422873,0.306621916,0.190778481,0.223242906,0.017450666,-0.446251154,0.105231723,5.987828019,1.006813411,0.903457046,0.980561417,0.288869236,-2.428985128,0.171204254,0.603523183,0.950047505,0.771480206,0.856520396,0.245051237,-1.337777925,0.21279754,-1.420325524,0.799086528,0.501978195,0.643664382,0.035231745,-0.566670026,0.280772284,0.855400245,1.907692791,0.994377324,0.415986487,0.467959746,0.060137536,0.334032689,0.192669092,6.371686552,3.994176629,1.09198342,0.944508496,0.056959755,2.491555671,0.867305284,0.474962929,1.4461674,0.671468556,0.688561094,3.59E-15,-0.001437402,0.319480683,,1
67,,,,,,,,,,,,,,,2.521079394,-7.416675256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.447797931,,,,,,,,,,,,,,,,,,,,,,,1
68,,0.001476859,0.000896603,0.0012044,8.55E-06,-1.497963341,0.000781049,,0.305758369,0.236417883,0.218407042,0.185088237,1.191921712,0.06231864,9.899955286,-9.232874837,,0.187644519,0.114176575,0.153026848,0.00185836,-1.495906268,0.098798441,,0.633117568,0.513840714,0.633117568,0.275287007,-1.732050808,0.20659357,,0.559871319,0.448529036,0.559871319,0.22584447,-1.732050808,0.192850491,,0.461800332,0.280335544,0.37660492,0.002601381,-1.498040708,0.244267811,0.286351677,,0.344964701,0.223074277,0.305870413,0.018387718,-1.638883149,0.17833825,,1.898796488,1.152257234,1.070646732,0.487328481,0.510930966,0.709264189,,1.563430706,0.87157346,0.831090743,0.220198932,0.269894368,0.672530324,,1
69,2.964191084,0.000970286,0.000561192,0.000535969,0.000122787,0.904953334,0.000156371,0.249611707,0.640887658,0.282897655,0.298918123,0.135916836,0.601795118,0.118667836,4.081274317,0.037150155,2.964191084,0.204348199,0.118190472,0.11287835,0.025859705,0.904953334,0.032932708,-1.255514228,1.005767894,0.815144281,0.814332977,0.451717441,-0.364431379,0.18175316,-1.274249353,0.676367901,0.46651985,0.481263474,0.307034293,0.18055099,0.119016655,0.936928053,0.691176741,0.426821438,0.423697714,0.090311303,0.037936216,0.116164309,0.24756163,14.41714821,0.600302062,0.295522757,0.284198663,0.236153846,3.204640334,0.062165405,-0.28524934,4.232467307,2.176245422,1.820214865,0.270632954,0.386641522,0.850620921,1.881937076,1.964181912,0.786560362,0.752915889,0.041077032,1.356952646,0.425619064,,1
70,-0.985870439,0.001393676,0.000905334,0.000877749,0.000493395,0.405645591,0.000263898,5.891439566,0.579233717,0.510242992,0.541240532,0.206321027,-2.589218784,0.092074077,16.44006134,-10.36220013,-0.985870439,0.33860949,0.219961081,0.213259154,0.119875842,0.405645591,0.064116981,8.717392585,1.006917239,0.974111353,0.997256642,0.699201135,-3.157076899,0.076716946,5.006915797,0.955880309,0.901150443,0.925885126,0.650741184,-2.264347059,0.077610265,2.475065697,0.932318422,0.624034303,0.627538968,0.187914049,-0.569972617,0.134281002,0.410941843,6.616523186,0.527897597,0.416996534,0.412596663,0.197691225,-1.526083563,0.05564251,10.77142918,2.765122961,0.979248778,0.841244042,0.734042826,3.190830857,0.412919245,9.602786764,2.502376354,0.83252012,0.721966293,0.502462032,2.950738142,0.394875657,,1
71,,,,,,,,,,,,,,,7.318376856,-6.478920395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41972823,,,,,,,,,,,,,,,,,,,,,,,1
72,-0.391696963,0.000163769,8.04E-05,6.75E-05,4.89E-06,0.421842987,5.00E-05,-1.324911188,0.954631222,0.48850517,0.444281065,0.052688701,0.17365969,0.315974435,13.32981276,-11.95956368,-0.391696963,0.042861615,0.021031692,0.017663153,0.001278553,0.421842987,0.013078171,-2.075303995,1.00370372,0.643982612,0.750164933,0.276770646,-0.120379111,0.306567924,-1.770407856,0.954631222,0.561205168,0.66068797,0.118118699,-0.194261098,0.316335594,0.376123259,0.156451648,0.060648295,0.043409254,0.002372619,0.971489906,0.048978622,0.532007415,1.619400018,0.899133427,0.216148225,0.058813163,0.045878671,1.750913099,0.327022565,7.75842251,4.986825741,0.867369884,0.251354912,0.051404666,2.742806777,1.583679273,1.453766127,1.241822197,0.305374483,0.05209619,-8.21E-15,1.566961535,0.445760011,,1
73,-1.266638683,0.001326469,0.000801644,0.000749392,0.000361133,0.267163295,0.000289421,0.348118998,0.876095503,0.401777245,0.444496184,0.171622756,-0.055668671,0.149771439,14.04909124,-9.225146447,-1.266638683,0.334673116,0.202257741,0.18907443,0.091115128,0.267163295,0.073021944,-1.171924582,1.006637266,0.878694348,0.963239112,0.649864524,-0.771278464,0.139211129,-1.253930804,0.959330298,0.751792491,0.851458164,0.411155601,-0.7108979,0.21717021,-1.01402978,0.882154796,0.560222245,0.556111077,0.237949763,0.052539221,0.161248663,0.370431303,6.491876209,0.731782525,0.404343649,0.386688251,0.318480509,1.94631391,0.071817096,-0.701451489,2.823025861,1.443692613,1.086575119,0.143993337,0.891537995,0.733170476,0.471780463,1.607638891,0.95813393,0.875108365,0.053997501,-0.087194691,0.294687662,,1
74,,,,,,,,,,,,,,,17.7029758,-9.591537276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.055719264,,,,,,,,,,,,,,,,,,,,,,,1
75,,0.000355303,0.000178126,0.000178126,9.50E-07,,0.000250565,,0.816041468,0.572093221,0.572093221,0.328144973,,0.34499492,10.95692613,-9.097255302,,0.074962539,0.037581495,0.037581495,0.000200451,,0.05286478,,1.000650953,1.000650953,1.000650953,1.000650953,,0,,0.855600643,0.723736726,0.723736726,0.591872808,,0.186483741,,0.1843625,0.09242914,0.09242914,0.00049578,,0.130013405,0.684187808,,0.438922667,0.22296034,0.22296034,0.006998014,,0.305416851,,2.049417283,1.13782145,1.13782145,0.226225617,,1.28919119,,0.803693052,0.426084985,0.426084985,0.048476918,,0.53401845,,1
76,,0.001555039,0.001555039,0.001555039,0.001555039,,,,0.652739128,0.652739128,0.652739128,0.652739128,,,15.0865107,-8.669571317,,0.190981383,0.190981383,0.190981383,0.190981383,,,,0.993822051,0.993822051,0.993822051,0.993822051,,,,0.783229562,0.783229562,0.783229562,0.783229562,,,,0.432907145,0.432907145,0.432907145,0.432907145,,,2.273915685,,0.265034228,0.265034228,0.265034228,0.265034228,,,,0.522540949,0.522540949,0.522540949,0.522540949,,,,0.199912076,0.199912076,0.199912076,0.199912076,,,,1
77,-1.132290554,0.00133384,0.000725616,0.000709276,1.02E-05,0.074003227,0.000337264,-0.878155557,0.821653748,0.355369247,0.377546779,0.111767867,0.301181764,0.171034051,17.59914066,-9.706590614,-1.099548021,0.347987133,0.188300389,0.184965741,0.002656981,0.068764422,0.086630408,-1.590451463,1.007845722,0.834158389,0.934377183,0.393900651,-0.320513037,0.172746213,-0.451334842,0.958814502,0.728058188,0.667961949,0.194792733,-0.505870212,0.194888297,-0.404592448,0.873756332,0.562778885,0.614032743,0.005262276,-0.681827709,0.211485574,0.418005304,1.879319808,0.838715583,0.411613096,0.451678037,0.023578959,-0.361220651,0.118581354,2.306357157,6.493615323,1.767071697,1.5519466,0.064271021,1.035391761,0.971613075,-0.99047186,3.53108864,1.358426003,0.927604098,0,0.540202641,0.80070906,,1
78,,0.001623877,0.001014713,0.001394806,2.55E-05,-1.596194735,0.000864343,,0.304411947,0.228693292,0.193149789,0.188518139,1.722346808,0.065615159,12.87516785,-12.85318909,,0.192721111,0.120425811,0.165535039,0.003021283,-1.596194735,0.102579911,,0.967353244,0.933572509,0.916682141,0.916682141,1.732050808,0.029254975,,0.475013922,0.416602714,0.475013922,0.299780297,-1.732050808,0.101171181,,0.565500484,0.352062783,0.485728545,0.004959321,-1.598175755,0.303235058,0.143458337,,0.44011521,0.406742037,0.396792847,0.383318053,1.339067265,0.029676911,,4.131353675,3.296213286,3.745965012,2.011321173,-1.507896571,1.129310371,,1.459303345,0.869976,0.590193382,0.560431274,1.725432556,0.51058935,,1
79,,,,,,,,,,,,,,,9.680527956,-13.34216302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.830817533,,,,,,,,,,,,,,,,,,,,,,,1
80,,0.000884746,0.000880153,0.000880153,0.00087556,,6.50E-06,,0.586338774,0.384578274,0.384578274,0.182817774,,0.285332436,26.18812786,-12.91541197,,0.106673199,0.10611941,0.10611941,0.105565621,,0.000783176,,0.969488397,0.755577839,0.755577839,0.541667281,,0.302515212,,0.917904391,0.704840517,0.704840517,0.491776644,,0.30131782,,0.384003856,0.314544194,0.314544194,0.245084532,,0.098230796,3.535327959,,0.685212584,0.437729546,0.437729546,0.190246509,,0.349993868,,1.962880852,1.308171012,1.308171012,0.653461172,,0.925899535,,1.689982675,1.127733697,1.127733697,0.565484718,,0.795140131,,1
81,,,,,,,,,,,,,,,10.44277772,-7.535126441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45382564,,,,,,,,,,,,,,,,,,,,,,,1
82,,,,,,,,,,,,,,,13.32955034,-14.41301812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.541733887,,,,,,,,,,,,,,,,,,,,,,,1
83,,,,,,,,,,,,,,,20.68808535,-15.01379254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.837146403,,,,,,,,,,,,,,,,,,,,,,,1
84,,0.000679029,0.000679029,0.000679029,0.000679029,,,,0.533362877,0.533362877,0.533362877,0.533362877,,,17.45521008,-5.979356374,,0.14509213,0.14509213,0.14509213,0.14509213,,,,1.000778819,1.000778819,1.000778819,1.000778819,,,,0.947359854,0.947359854,0.947359854,0.947359854,,,,0.356607954,0.356607954,0.356607954,0.356607954,,,4.023773538,,0.685609546,0.685609546,0.685609546,0.685609546,,,,0.876356345,0.876356345,0.876356345,0.876356345,,,,0.776201334,0.776201334,0.776201334,0.776201334,,,,1
