,AQ_kurt,AQ_max,AQ_mean,AQ_median,AQ_min,AQ_skew,AQ_std,ClQ_kurt,ClQ_max,ClQ_mean,ClQ_median,ClQ_min,ClQ_skew,ClQ_std,DH12,HRF,NAQ_kurt,NAQ_max,NAQ_mean,NAQ_median,NAQ_min,NAQ_skew,NAQ_std,OQ1_kurt,OQ1_max,OQ1_mean,OQ1_median,OQ1_min,OQ1_skew,OQ1_std,OQ2_kurt,OQ2_max,OQ2_mean,OQ2_median,OQ2_min,OQ2_skew,OQ2_std,OQa_kurt,OQa_max,OQa_mean,OQa_median,OQa_min,OQa_skew,OQa_std,PSP,QOQ_kurt,QOQ_max,QOQ_mean,QOQ_median,QOQ_min,QOQ_skew,QOQ_std,SQ1_kurt,SQ1_max,SQ1_mean,SQ1_median,SQ1_min,SQ1_skew,SQ1_std,SQ2_kurt,SQ2_max,SQ2_mean,SQ2_median,SQ2_min,SQ2_skew,SQ2_std,filename,label
10,12.466462769676465,0.00406930568114219,0.0009054058559301917,0.00100650778218653,2.82015084956855e-05,2.1513173171378206,0.000501591301770178,-0.5338134951344,0.8448860260531421,0.42495477398408343,0.48573745582107997,0.0532737306251198,-0.7860957091220904,0.1601380561349524,21.87200735385161,-9.40180478204625,-1.0154464491434316,0.416114827817153,0.23207048722271145,0.2692356209875485,0.00768007517439266,-0.5150612474460718,0.10025729050142926,0.019668863116762747,1.00835753272679,0.8665126649400444,0.9796597866335195,0.11927535534227698,-1.130398367972144,0.18928219638607935,0.04167440443213666,0.958932822788616,0.7721526889647286,0.8617969434031955,0.0702942633555933,-1.05475734732781,0.19819850004591433,-0.7368984946475607,0.923098081256458,0.6041506190932415,0.6917966904570259,0.0210675488608128,-0.685457044713418,0.22915855303947807,0.4904771652212265,0.7434417386151502,0.674341707074437,0.43446560086403,0.47976407249427855,0.0393629291606086,-0.839534715604808,0.1139853222552028,2.760682196227676,5.00586973663533,1.3170861069933144,1.0059133865757899,0.0753423485577512,1.777909477269505,0.8322628110034344,4.131405645707551,4.500440640593401,1.024530893936957,0.7724968110914789,0.0,1.9610310621550135,0.6982323934949681,D31,1.0
11,-3.163238537339481,0.0031297452462092303,0.0012902492290206974,0.000198988482468715,0.000144559377562352,0.6366548778280452,0.0015269715357517913,-2.237845996872551,0.802013284696787,0.4548132697756341,0.33293792902349895,0.0816379092766415,0.144136392334155,0.30890698420033047,19.6154028021871,-7.357831544487445,-3.041905422891336,0.182762028234405,0.09437183771726895,0.0469195837870626,0.034085720658776,0.6307570276103751,0.07202980227834406,4.410064708084688,0.994225532990458,0.8157319483332669,0.931754710973784,0.28816383952192703,-2.0791698085526806,0.2993033264833646,4.488260791402265,0.949382315824127,0.7621061158906932,0.882534893183363,0.243743843516715,-2.0972097168911175,0.2935384977790537,-1.4286810620546806,0.49458560689377,0.22276472407591444,0.128659822535176,0.0635230042038203,0.863060049308057,0.19000899944189353,2.8681146707286373,-2.9638755908593106,0.577388897417047,0.31452367555162036,0.283634830088586,0.0837312322784323,0.17289253857100906,0.23885639255120214,-2.9740151825261005,2.5297797564296203,1.3858991069058946,1.9862188904295301,0.16442067612178,-0.4270101846643341,1.1029822057247491,-3.2499941819005116,1.98566983986269,1.1724195099194952,1.74297375819855,0.09851595328858198,-0.5754455264823445,0.9458296546620212,D91,1.0
12,-2.091024700715273,0.00495899979724755,0.0025939535977969365,0.0034951805118138054,0.000219040622348727,-0.26573912321787163,0.00208026075526355,-1.4320819724871385,0.615940318327903,0.3970231302453454,0.4384113057903395,0.10102746393115598,-0.5781500003969023,0.20613230408673053,19.025167275795006,-8.876971237935855,-1.982217461580087,0.29839598083219604,0.1750560700450053,0.21031414794312653,0.0543461469136533,-0.16260809804601453,0.10169939189517978,-1.346039969647252,0.999540732843163,0.7380557937720998,0.8920126739008,0.297166497072479,-0.7811514222517218,0.2944971502374857,-1.3797768980525715,0.9506504839343549,0.6598920245505546,0.8426960563824026,0.16305493893888598,-0.8202292844109078,0.338466299733472,-1.9721297078136955,0.646431645574416,0.3756277875741441,0.40969345750147945,0.136419473685294,0.015225877966431598,0.21364861616645112,1.6651038440625376,-1.9444026212069154,0.61314105233326,0.37226727164065776,0.4552085890133425,0.0731214822003227,-0.36012606868577823,0.2227121089902418,-0.18992583706811939,2.03458894087231,1.1130851054638204,1.0357339141190305,0.15649545903114997,0.32472251222370196,0.5904039185906373,1.2833530145811123,1.14079418492396,0.6726832779183924,0.656717292203616,0.0760528996475667,-0.46581601054463323,0.2913839493264128,D76,1.0
13,,0.00155366972108877,0.0009034781939726277,0.0010602337261443,9.6531134684813e-05,-0.9092338810592312,0.0007411089242794534,,0.746315398941088,0.42391003043903636,0.48781813357225606,0.0375965588037649,-0.7763865391378945,0.35865552111456867,11.655959741913335,-9.28001547467877,,0.273963193814945,0.16136207785046286,0.186954160116643,0.0231688796198006,-0.8678515307050974,0.1273407358789496,,0.999794040999583,0.8385492764642929,0.8492145544521479,0.6666392339411479,-0.2864992690992491,0.16683327750318416,,0.9446899883781709,0.642898829034041,0.7964008282521621,0.18760567047179003,-1.469676294972126,0.4012060741413476,,0.603319406161574,0.37845592233097136,0.503924637979525,0.0281237228518151,-1.530615445164167,0.307439941255879,0.6519450477664114,,0.6157724765082471,0.36198033408561536,0.439292665484539,0.030875860264060005,-1.0826205042449406,0.3000148502378302,,16.731389657778802,5.937290765400412,0.740842531279871,0.33964010714256204,1.7284638772465106,9.350115989661129,,3.9899692003993703,1.6294506120635275,0.6325773345492071,0.265805301242005,1.670035517108378,2.052478120593093,D88,1.0
14,0.04981483576868184,0.00161293597200097,0.0010754958991514752,0.00117238732287404,0.000327922164060926,-0.982102689615622,0.0002594502224706119,2.9636871774422042,0.805407346128119,0.45862547831399814,0.495326441798946,0.08612326186215401,-1.7319948344209728,0.12343837086201302,12.732448558635365,-5.710704023237508,0.6296220487287982,0.35653953956361206,0.25831090896720216,0.29073620466291605,0.0429545558037044,-1.2370712649249325,0.07707924913649453,7.80491360617675,1.00772313550191,0.9333192362178924,0.9860251212767571,0.292412319289922,-2.9013328236828397,0.14276815072550147,2.6761990875682544,0.960746995401919,0.8171021295818641,0.875033602554464,0.223982309360906,-1.8348213488120224,0.1766476100164818,0.9113286905375015,0.9563745639332322,0.680098420868112,0.723660652774918,0.137915190250802,-1.1890057038948652,0.17422681945814694,0.39024889083936987,1.6866302742646733,0.7356243188541719,0.4365113564386033,0.451361559469349,0.143823851373746,-1.1302476824905996,0.09580524858488021,27.90945499205832,10.6467248604154,1.278906433160659,0.9666059392091658,0.24395747715272198,5.0797998328523555,1.2371386484635205,14.914260075066213,3.59953237328974,0.8721301956287664,0.7902430371832571,0.18296810786453896,3.4200984495577744,0.4219722490764993,D30,1.0
15,-0.3073963743714887,0.00151997928852305,0.0009423967508960648,0.0009748121266352289,2.4779094881718e-05,-0.5815422473057833,0.00028475749736795846,0.2850789507443072,0.7842794441571559,0.43798172656508577,0.495933288156389,0.0728521657790235,-1.082665723971593,0.1429707675216965,17.567716123792888,-9.638512973015898,-0.5926853014942699,0.39775138248112896,0.23339116013002545,0.241319836990372,0.0071872370020875705,-0.43672233997920257,0.07543049297324136,2.7599401665759835,1.0079285461822,0.9234944552378452,0.9922894212625221,0.21920574326107503,-1.9873637841251093,0.14459409083985,0.10366224420940551,0.9613070320837199,0.7877228240741205,0.834882642918757,0.170923493289887,-0.899653601662594,0.16027952356866226,0.5864216105458486,1.04870048377715,0.6493605488565091,0.6792108065161109,0.0113248239206606,-0.7816160774828278,0.17591586383868876,0.45209605081066656,1.240635180794965,0.742326059686545,0.4317451143534409,0.45212634613520397,0.0554170861560459,-0.899788073378114,0.09701125170187168,11.051301907698711,10.026070449420901,1.420767472463789,0.981031478493032,0.28444588058821896,2.849179541914546,1.086501017181817,6.996481338869578,5.32162462722585,1.038544464871645,0.769409199237485,0.0680315094671898,2.645719314643125,0.8924498453338197,D54,1.0
16,,3.1303309880534e-05,3.1303309880534e-05,3.1303309880534e-05,3.1303309880534e-05,,,,0.6099730419506669,0.6099730419506669,0.6099730419506669,0.6099730419506669,,,22.2822315358009,-11.8347881011538,,0.00764545552950333,0.00764545552950333,0.00764545552950333,0.00764545552950333,,,,1.00685967415849,1.00685967415849,1.00685967415849,1.00685967415849,,,,0.6710325238287939,0.6710325238287939,0.6710325238287939,0.6710325238287939,,,,0.0207748374983248,0.0207748374983248,0.0207748374983248,0.0207748374983248,,,3.6596913849346695,,0.0451934354754264,0.0451934354754264,0.0451934354754264,0.0451934354754264,,,,0.650662578363453,0.650662578363453,0.650662578363453,0.650662578363453,,,,0.100101935132839,0.100101935132839,0.100101935132839,0.100101935132839,,,D98,1.0
17,1.681872159954653,0.00144975693923625,0.0011398608557524872,0.00120678277462751,0.000390682856280342,-1.3239057986465153,0.00027153189016115604,3.0953797403894723,0.7150042660398349,0.5032690381016554,0.502165659891751,0.408801695186752,1.2742279523361562,0.06935208473534928,28.673558174721805,-12.58914706100515,1.6818721599546476,0.37382678055262203,0.29391858900733336,0.311174726780768,0.10073944840527699,-1.3239057986465097,0.07001580028289976,2.8929134791471864,1.00752881270961,0.9711623483857883,0.9965573645160609,0.8410918841227021,-1.7743599817771207,0.04628632025856077,1.8661202432178317,0.95909874419284,0.8954232077906928,0.9152422258727271,0.685210317074789,-1.685691901568483,0.08507830434256515,1.7915742764705143,0.852840516397585,0.6876095396442204,0.730498848279874,0.34973463444065506,-1.4591751744712331,0.13007134461007677,1.0375478160629306,5.666899730299926,0.7109999791745458,0.48402834786261456,0.48624589467241397,0.39563921351850206,1.7425329604600779,0.06775852741026672,1.0056833862223669,1.3822287438255803,0.9591028842874695,0.9492903771917031,0.33279830569321195,-0.5071639855701343,0.2432037394415337,0.18765540221133747,1.22209294657095,0.8006751188800529,0.830450190539958,0.27047544548513397,-0.3503437932842406,0.23277984344149655,D39,1.0
18,,7.817852741798199e-05,7.817852741798199e-05,7.817852741798199e-05,7.817852741798199e-05,,,,0.160655075613132,0.160655075613132,0.160655075613132,0.160655075613132,,,12.194637753975899,-9.10833892179701,,0.0188273954300867,0.0188273954300867,0.0188273954300867,0.0188273954300867,,,,0.32622271657137497,0.32622271657137497,0.32622271657137497,0.32622271657137497,,,,0.281067905400945,0.281067905400945,0.281067905400945,0.281067905400945,,,,0.037307475893194,0.037307475893194,0.037307475893194,0.037307475893194,,,1.23809063849985,,0.044188469261497,0.044188469261497,0.044188469261497,0.044188469261497,,,,1.03057833888138,1.03057833888138,1.03057833888138,1.03057833888138,,,,0.7495115191864571,0.7495115191864571,0.7495115191864571,0.7495115191864571,,,D58,1.0
19,2.171689354939056,0.0012872563125201199,0.0007605265574490122,0.0007609490422234039,5.03254832615134e-05,-0.5404916008317032,0.00023768390900541432,14.93547522483844,1.10259414047443,0.4182497213849337,0.38488396002534697,0.0912922869062405,2.8598103763688965,0.113970275345094,8.97183010878047,-8.671124256901155,2.17168935493905,0.30630698702798903,0.1809698628790642,0.181070394557993,0.0119751187068432,-0.5404916008316971,0.05655768888011986,14.695734203784879,1.1769545708838502,0.9408903631848397,0.9945796761723436,0.170173878689887,-3.5709903017859697,0.13974287750411293,2.3656248009749192,1.1323383126382098,0.6647466375080981,0.6438350134714955,0.12103645907000801,0.16731087858002494,0.14812638021248226,2.1381355720143396,0.873435835430646,0.5507219266412072,0.578661735158823,0.0319177492666616,-1.4772105033457334,0.16886365066552003,0.24278080943639513,4.603435654186839,0.606955269695745,0.35961498346922194,0.3629632276841415,0.05585862476713901,-1.309844381706529,0.08702189954796802,0.8767042163300425,2.1240137641084598,1.3276023650997184,1.5296638427326998,0.0674413437182138,-1.2732682659808146,0.4459958181259428,1.3404628684792752,1.13263426235581,0.6071549523993011,0.6228671266279624,0.0,-0.8481065688791627,0.21199468054090792,D65,1.0
20,-0.02076608333331542,0.0015620566187716,0.0005720683291907437,0.00024948276286328847,9.59533580458489e-05,1.2414707310621096,0.0005926036374128059,-2.952470249063218,0.733585104034614,0.3949362152128429,0.391452973495966,0.0919310573787929,0.0363000982828435,0.2996734728825056,6.8438158239820766,-10.38023224134836,0.5773366169570417,0.190294583536183,0.08576880376963418,0.05956525557659665,0.0229093434345428,1.1590677515942125,0.06153284543260816,-2.5961510368602747,0.9988620932562401,0.620321696183378,0.617173092277299,0.20304314491299105,-0.04638360075015783,0.34387381524884053,-2.7561046763057284,0.785671663929673,0.49416747436399383,0.538702076924072,0.15703536994049302,-0.19177351231045364,0.29446340561971507,4.20905765267335,0.5527309876400799,0.22439335875832347,0.1476642487880255,0.10921995866995401,2.0416186977826762,0.16808506700615153,-0.1124716261496297,5.394696440995416,0.6741551764756839,0.20458727842794722,0.09529662244201455,0.083821246189944,2.3079152446567246,0.23330162675979227,2.442208919529378,2.63390193485092,1.0222824278401976,0.8446110479675415,0.117531407706727,1.4150630177567063,0.8821423986228617,-2.3900973733930932,0.973915946819495,0.4894809317865338,0.4071529524811075,0.0406829065897353,0.24906492230702246,0.40431715812421143,D48,1.0
21,,,,,,,,,,,,,,,15.04649187767749,-11.0165117565892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.014990060544145,,,,,,,,,,,,,,,,,,,,,,D40,1.0
22,,,,,,,,,,,,,,,19.0368639772832,-8.40810076505723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.314381606112986,,,,,,,,,,,,,,,,,,,,,,D81,1.0
23,-0.7588941969879817,0.00160282778614698,0.001163970113277123,0.0012224027923524098,0.000861403864799929,0.23794840891867272,0.00023160010128527554,-1.4940517197525982,0.5578537558021041,0.46004989020834497,0.4880418068661675,0.35685234726469894,-0.42199535288874046,0.0710746008998733,12.702392619143101,-9.574879631158776,-0.7588941969879097,0.37811066086917294,0.27458315395264743,0.288367553681969,0.203207098984552,0.23794840891869815,0.054634982068068896,0.9321862386589856,1.00625110024554,0.9976660533763274,0.998420645933909,0.9806608389915171,-1.1213978751847742,0.007808154383581534,-0.8120823471552678,0.959740931301896,0.8384763959876809,0.8983743500684851,0.5786782950143461,-0.8433033892451334,0.1380010566814669,1.0681141372315661,0.9107712529493242,0.7258069270395614,0.713485549623191,0.5938197943506159,0.6596716063208352,0.08388997540583357,0.5096672956443064,-1.3373886805939863,0.5013955927747751,0.4474908465917387,0.457736293083567,0.37151857815473205,-0.48763731412717326,0.04761927659666821,-1.5461686943228816,1.7624812328731299,1.2205365233778336,1.0259355011267948,0.7928900549047629,0.6204602875957861,0.3688171713582061,7.254099550369638,1.61134348139866,0.8338630231093931,0.7655966442693536,0.5544843119486539,2.4608688254049884,0.26870748629307756,D84,1.0
24,0.06438341055020524,0.0059722361869478,0.0032005897681342296,0.0032733776670005,0.00021187216708988898,-0.3145008576968771,0.0011699460872872062,-0.22957566746799385,0.8368571276940219,0.43000042691654733,0.438433400815266,0.0714916874506197,0.048915504306546356,0.16291084254346172,19.71112638431555,-10.559890736596449,0.13250375663953218,0.346994828884007,0.19055159932574223,0.19459741817151602,0.0125954842038978,-0.3623958961036161,0.06813174400175345,2.620007330943924,1.00158549176926,0.8957823080041031,0.989436003772524,0.330374062398877,-1.8875544353529727,0.17046879791022457,0.3950470908035939,0.9532190748045319,0.7814566766205546,0.8460572183248142,0.209461022384087,-1.1825843981519812,0.19511903754506993,-0.1359461802729185,0.778650826779799,0.47205376967811297,0.49077418524635397,0.0288048081887158,-0.4598247859230688,0.17209137263826604,0.5525979034452833,-0.4271955573885,0.8137058452574649,0.493105210250765,0.516822804938249,0.167853416200746,-0.31015075432232503,0.14625387709136398,5.431065771365924,4.82540869768485,1.3333862237195697,1.13115937746736,0.195354011309695,1.8534427612041857,0.7965625449562316,4.625927276623244,3.40318297626196,0.9748025964372494,0.8568283589304889,0.137635780695466,1.7468021130934275,0.5727547526151263,D4,1.0
25,-1.6643731922757834,0.0014036264104078401,0.0008895610410550533,0.00110923329900858,0.00018572305092072298,-0.4171856730203882,0.00042820052783234993,-1.1362394135939349,0.78539583622292,0.40566745125569403,0.498459010111846,0.127059709508976,-0.47980663988777034,0.18015271883743247,16.524330029678584,-8.388208604932666,-1.6662715769083694,0.35459987593184,0.2228277883295911,0.2770619518988515,0.0497003501321407,-0.4124575632688599,0.1066461681838297,-0.4263936837373845,1.00617377572614,0.8442210946522806,0.981491792919489,0.25438189780477,-0.9902364450038751,0.21293886552272936,-0.3505762758212456,0.9581415901939989,0.7635230897398853,0.8425754948637585,0.20403371427622602,-0.8942778534751952,0.206767116754511,-1.5198423274183566,0.922290407855713,0.5489681331118261,0.6528605175125055,0.0990484562821757,-0.31099986721436984,0.2430434842194718,0.6090935294508742,-0.31575442196162484,0.6786760523585419,0.4157461015790914,0.46949119070721645,0.0980785587639252,-0.597109068540839,0.12396903472936387,-0.4643456759027216,3.6189115591337995,1.4453495400927239,0.991610172705197,0.123444526125926,1.0331115726150488,0.9313092734155627,-0.4000970322060975,3.20637739059536,1.197233295942007,0.8578929703991406,0.0584693109898444,1.0130648131699442,0.8395407539976023,D2,1.0
26,13.317090369153716,0.00150633775841604,0.0012048705060092937,0.00124425733197541,2.39885849295003e-05,-3.265924002781074,0.00024746437417085573,22.261680878483908,0.9317117698502859,0.4838028092507744,0.459474859473224,0.43193000400493703,4.097462547367515,0.06991802455314666,23.260843782983226,-12.5509493455464,13.38112904247655,0.378803463736569,0.3032139517997711,0.31289727984215604,0.007154591467608971,-3.2488568487683893,0.06138231361763282,14.0934308766321,1.00773731563948,0.9769983023080876,0.985787061623407,0.792986893462044,-2.6809817631945423,0.031198715241292585,-1.8109047979141242,0.9605861046618751,0.8047696722291692,0.73757135667598,0.613976717362818,0.2762861995165016,0.12300592062373862,9.231189018254797,0.990096432816476,0.752951060287663,0.7511320924381658,0.0134801747947175,-2.422508250414234,0.1677130485700923,0.4444040442589464,8.080218490065871,0.6991978914481729,0.44570989167826486,0.415016975032404,0.0338246506361112,-0.7963388165592477,0.08158089457580184,11.180604833136776,1.22177236167248,1.047000534981118,1.1117542576461998,0.0800273870690337,-3.007735947309164,0.20242555346763264,0.09243470732526582,1.1099849685868202,0.6752283863517353,0.593036503088373,0.0,0.09831144990420637,0.2421702590259876,D19,1.0
